Train Predict
37.013916
37.208645
37.44098
37.725002
37.79147
37.742504
37.744404
37.24709
36.74966
36.190746
35.72626
35.23337
34.886875
34.754993
34.668533
34.667316
34.773087
35.01473
35.266792
35.585453
35.74315
35.769695
35.703453
35.685974
35.55714
35.42218
35.238556
35.202587
35.16226
35.332207
35.604435
35.831234
36.09122
36.334564
36.48696
36.515995
36.38665
36.156235
35.947895
35.94929
36.03409
36.014267
35.949783
35.885986
35.848324
35.722683
35.361835
35.03224
34.82818
34.744087
34.7843
34.527233
34.138737
33.948925
33.933445
34.088207
34.357613
34.547367
34.69252
34.750557
34.88685
35.13345
35.425053
35.60929
35.75344
35.828785
36.033302
36.2721
36.514828
36.663143
36.78975
36.83715
36.825348
36.8376
36.909355
37.278637
37.717686
38.04745
38.278988
38.393158
38.569305
38.715405
38.844086
38.938404
38.99826
39.009792
38.99187
38.90129
38.845463
38.788506
38.72215
38.630634
38.55572
38.477783
38.41856
38.385548
38.406208
38.403515
38.367737
38.351746
38.381676
38.531467
38.689884
38.745052
38.54542
38.422527
38.23865
38.11554
38.166348
38.232494
38.24774
38.314434
38.444725
38.705715
38.942467
38.94388
38.969612
38.97648
38.888374
38.816654
38.708496
38.665367
38.65909
38.674595
38.6728
38.806164
38.918606
39.034145
39.018177
38.96166
38.922398
39.096233
39.383904
39.58025
39.722595
39.984604
40.149834
40.1232
39.983353
39.837368
39.586906
39.352715
38.995728
38.605595
38.30721
38.38752
38.694294
38.94226
38.81345
38.469604
37.90421
37.688335
37.73359
37.951614
38.04195
38.17339
38.272938
38.239117
38.170906
38.188984
38.26529
38.177467
37.92115
37.70123
37.70504
37.747566
37.949566
38.226646
38.62549
38.96471
39.279606
39.512653
39.660824
39.643967
39.611546
39.60834
39.59201
39.533276
39.458553
39.420776
39.325016
39.206554
38.971977
38.942825
39.009212
39.188087
39.520855
39.831184
40.027836
40.169865
40.231564
40.26425
40.232758
40.203262
40.131016
40.09915
40.276703
40.545437
40.932632
41.2168
41.273117
40.956676
40.513794
40.125378
39.896156
39.826923
39.837486
39.952465
40.097855
40.23401
40.385113
40.573685
40.7406
40.83446
40.94173
41.073948
41.225098
41.329964
41.396374
41.394966
41.376694
41.277615
41.33233
41.369587
41.37225
41.346275
41.371822
41.455734
41.58329
41.753937
41.92584
42.053886
42.152176
42.23325
42.329235
42.355633
42.11445
41.828312
41.44472
41.08741
40.90261
40.85175
41.004498
41.197014
41.331055
41.526455
41.6396
41.649426
41.569935
41.433907
41.31147
41.206905
41.148865
41.113827
41.27479
41.46154
41.627625
41.787205
41.921238
42.265053
42.717896
43.081444
43.346954
43.921577
44.539616
45.057373
45.53814
45.933914
46.128048
46.289814
46.36516
46.343475
46.318474
46.323425
46.407177
46.58127
46.433765
46.358517
46.382866
46.545704
46.8122
47.13056
47.58044
47.982807
48.31853
48.38831
48.369614
48.43738
48.624714
48.708015
48.792645
48.889168
48.511543
47.977924
47.675274
47.50411
47.31938
47.15299
47.27969
47.390896
47.589493
47.73523
47.93686
47.922226
47.49698
47.213455
46.74902
46.225048
45.68865
45.467712
45.35662
45.478863
45.792633
46.11117
46.529716
46.91309
47.294056
47.529938
47.80398
48.083755
48.2467
48.383247
48.5692
48.319363
47.943176
47.43848
47.126205
46.82315
46.616974
46.502304
46.368202
46.326706
46.352135
46.363213
46.31561
46.05073
45.87326
45.88282
45.950256
46.083828
45.991558
45.837757
45.646896
45.731697
45.922302
46.023914
45.994137
45.895657
45.896145
46.04049
46.32747
46.561756
46.59457
46.535812
46.56582
46.490856
46.432583
46.43559
46.5008
46.43868
46.284878
46.0697
45.981903
46.09496
46.263763
46.35743
46.29912
46.253433
46.485302
46.820625
47.232105
47.480507
47.662075
47.684357
47.885975
48.213955
48.471603
48.57439
48.817963
49.024326
49.186443
49.319904
49.40913
49.4672
49.385696
49.32923
49.030945
48.759777
48.612072
48.54237
49.15725
49.824688
50.328846
50.758587
51.04085
51.282085
51.345947
51.42659
51.57604
51.58936
51.508144
51.38488
51.28584
51.155952
51.213734
51.142517
51.04144
51.181
51.38993
51.63352
52.010956
52.238113
51.995625
51.649246
51.203125
50.686947
50.37754
50.409527
50.73109
51.157955
51.56552
51.846676
52.004852
52.18806
52.530407
53.008133
53.30875
53.38183
53.331867
53.199417
53.025738
52.78417
52.571156
52.406723
52.565918
53.041435
53.557507
54.16939
54.710503
55.064167
55.197334
55.249992
55.486706
55.70996
56.009026
56.219604
56.449623
56.878716
57.45622
57.843273
58.14319
58.40308
58.569645
58.487434
58.43145
58.368084
57.536823
55.901905
54.800037
53.749645
52.382248
51.798866
51.858223
52.14933
52.699978
53.47042
54.177513
54.765266
55.257263
55.49548
55.842983
56.35162
56.404358
56.08665
55.229412
54.55095
54.28681
54.30413
54.629425
55.210865
56.205097
57.13232
57.40539
57.528458
57.552
57.32984
56.576466
55.82108
55.180183
54.185043
52.978756
52.478832
51.714703
51.08087
51.048847
50.901413
50.858574
51.0262
51.25744
51.160458
51.082813
51.243797
51.276306
51.419712
51.5104
51.67066
52.301907
52.891266
53.516273
53.769623
53.73899
52.953167
52.132843
51.778763
51.550972
51.266777
51.324417
51.317238
51.288887
51.600292
52.037937
52.389484
53.010403
53.754593
54.340744
54.728783
54.638092
54.43193
54.189163
53.828094
53.710255
53.57681
53.62068
53.714687
53.757847
53.564438
53.4489
53.63089
54.347706
55.332527
56.145164
56.629574
56.672703
56.49777
56.413013
56.507298
56.57305
56.857544
57.14263
57.651714
58.020763
58.265625
58.225193
58.065945
57.47642
56.81834
56.120438
55.754417
55.63442
55.811245
55.709667
55.848454
56.255627
56.838974
57.302914
57.606945
58.180035
58.74996
59.0806
59.439575
59.654686
59.626057
59.48769
59.639866
60.45546
61.495224
62.38927
62.54785
62.137283
61.605957
61.21781
61.078457
61.037018
61.068336
61.37678
61.748833
62.094746
62.170967
62.097095
62.09207
61.710777
61.200268
60.711807
60.46994
60.29874
60.290924
60.320103
60.577755
61.14564
61.505795
61.95333
62.148235
61.89436
61.249237
60.497734
59.70591
59.03445
58.598648
58.55706
58.46828
58.577457
58.68882
58.539684
58.415894
58.469875
58.7891
58.811977
58.82823
58.98993
59.09096
59.340042
59.547577
59.705223
59.865013
60.01617
59.6233
59.001926
58.35569
57.740852
56.50842
55.395893
55.068478
54.867348
55.188225
55.5336
55.412903
55.282616
55.24216
55.272263
54.57662
54.44074
54.192284
53.2655
52.5817
52.72406
53.02593
53.140175
52.91583
52.84833
53.366222
53.7902
53.837967
53.35513
52.777195
52.42131
52.527298
52.72366
52.33223
51.925735
51.78508
51.5884
51.7684
51.974846
52.71248
53.461834
54.09276
54.667675
54.28047
53.905643
53.180676
52.572445
52.339752
52.47274
52.683052
52.59993
52.092453
51.74504
51.47014
51.113667
50.423725
49.76428
50.15576
50.877098
51.43414
51.762547
52.05492
51.835667
52.238033
52.705044
53.172115
53.482994
53.587685
53.403355
52.991573
53.058216
53.325397
53.718693
54.168453
54.131268
54.006447
53.858967
53.980545
53.873463
53.590446
53.719715
54.33766
54.88224
55.562996
56.284668
56.38362
56.00338
55.503304
55.09352
55.195873
55.435192
55.686546
55.76679
55.837948
55.820023
55.542164
55.43947
55.411667
55.50077
55.621464
55.776436
56.196274
56.68607
57.26354
57.64762
57.64741
57.49446
57.79541
58.409996
58.963276
59.23065
59.30685
59.2883
59.4464
59.976803
60.594696
60.698402
60.421165
59.969997
59.420948
58.932926
58.67861
58.885174
59.28897
59.735725
60.206844
60.44137
60.478886
60.338097
60.24044
60.21539
60.410366
60.671833
60.970535
61.32965
61.60649
61.954082
62.448917
62.725376
62.954227
63.221775
63.64467
62.564236
61.005993
59.646282
59.066303
58.98784
58.91106
58.7676
58.599186
58.502533
58.00517
57.349876
57.43564
57.95747
58.2516
58.05483
57.890137
57.796177
57.596035
57.308914
57.07816
56.68078
56.35869
55.951996
54.69593
53.734745
52.990616
52.564766
52.67529
53.150276
53.606953
53.909737
54.23195
54.413395
54.58337
54.843983
55.03517
55.267155
55.586365
55.75148
55.405354
54.883713
54.388638
54.107933
54.220222
54.630672
55.183887
55.77878
56.010082
56.166817
56.465294
56.775196
57.00818
57.222115
57.41116
57.433937
57.391365
57.108505
56.935627
56.964397
56.94149
56.83432
58.40366
59.959457
60.878506
61.191116
61.08087
60.62575
59.578667
58.874973
58.543636
58.883045
59.134365
59.114525
59.337036
59.11334
58.848125
58.788006
59.11121
59.253315
59.419422
59.52019
59.02572
58.715923
58.535267
58.496635
58.83033
59.13354
59.06541
59.074093
59.526997
59.90937
60.1529
60.298634
60.56625
60.99524
61.43005
61.62186
61.64219
61.639935
61.717255
61.67255
61.660595
61.445545
61.625706
61.816296
61.72943
61.490623
61.070232
60.304344
59.802616
59.836815
60.034325
59.9794
60.049007
60.23145
60.497524
60.73929
61.271507
61.75421
62.213936
62.416885
62.47594
62.411213
62.55153
62.74302
62.95755
63.479195
63.557613
63.44866
63.28686
63.349407
63.72613
64.114746
64.397896
64.81388
65.18884
65.26292
65.20686
65.10687
65.2154
65.70496
65.97624
66.0254
65.80377
65.53002
65.22936
65.17534
65.32408
65.49749
65.51882
65.267715
65.07751
65.32958
65.76918
66.33285
66.81871
67.151085
67.33403
67.48272
67.53246
67.726555
67.81817
67.81262
67.826256
67.747025
67.651825
67.50371
67.63364
67.695564
67.49217
67.27716
67.56844
67.84548
68.54131
69.15922
69.73491
70.351814
70.939064
71.47589
71.701126
71.87324
72.154076
72.814384
73.46108
73.93668
74.22304
74.0549
73.29119
72.84342
72.72161
72.71411
72.43804
72.952286
72.988976
72.895355
73.20971
73.60769
74.3662
75.015015
75.577286
75.87739
76.0845
76.16979
76.289085
76.24629
75.65898
74.11279
72.23179
70.879456
69.00141
67.856514
68.04272
67.94285
68.48211
68.086296
67.20593
65.20399
64.343376
63.15562
60.78301
60.186184
58.43697
57.318996
56.407238
56.089897
55.473236
54.71346
55.18846
55.50621
56.507267
56.73491
57.122887
57.653988
57.25788
56.848907
56.204185
56.89365
57.837914
58.948696
59.817738
60.43697
61.52168
62.342415
62.843285
63.363846
63.485886
62.70548
62.51749
62.765087
63.144768
63.425426
62.993084
64.01602
65.34024
65.98901
66.31825
66.79074
67.10626
67.646
68.330864
69.083786
69.22732
68.73515
68.27293
68.20343
68.449776
68.587814
69.15808
69.652245
70.09968
70.4997
70.77662
70.911644
71.13881
71.36837
71.641754
71.80549
71.52251
71.57207
71.83543
72.24132
72.72575
72.16119
71.569595
71.23424
71.42786
71.87305
72.05392
72.03984
72.2683
72.69367
72.56821
72.44351
71.127174
70.34218
70.22917
70.74806
71.73979
73.075905
73.97249
74.61745
75.19468
76.02476
76.2009
76.2436
76.10436
76.00694
75.9114
76.61894
77.26394
77.86508
77.45797
76.797485
76.526184
76.00481
75.9081
76.12963
75.66209
75.00252
74.33696
74.00619
74.29321
74.62151
74.90361
74.84846
75.09826
75.54136
75.74606
75.96417
76.731964
77.2647
78.086174
78.71603
79.20479
79.79563
80.913765
81.56269
82.01835
82.095
82.43477
83.809944
83.7137
82.406715
80.20233
78.773926
77.6482
76.82979
76.37608
76.55306
76.59496
76.2204
75.293945
74.03371
73.55743
72.71608
72.22009
72.234085
72.71055
73.27424
73.70242
74.2588
74.19124
74.34427
74.00284
73.696236
73.86438
74.57437
76.074196
77.41947
78.25137
78.508934
78.69323
78.17885
77.91701
78.37952
79.27933
80.45997
80.58718
80.562294
79.11918
78.45568
79.05986
79.98302
81.135574
83.58214
85.91254
87.4547
88.25589
88.1629
87.97943
87.74455
87.99606
88.39068
88.54122
88.20895
88.121445
87.793976
87.39963
87.670166
88.11646
88.85236
88.932755
89.39981
90.31028
91.04863
91.51855
91.6047
91.51621
90.82809
90.03142
89.55539
88.98668
88.717125
88.56475
88.27582
87.78303
87.5282
87.17881
87.06461
87.16723
87.909386
88.338326
88.23156
88.17943
87.76093
87.55753
87.38292
88.10821
89.204506
89.42305
88.97767
88.574455
88.0638
87.61607
88.20997
90.50335
92.68689
94.31874
95.204475
95.82985
94.69339
93.90374
92.981674
93.404236
94.542656
97.956215
100.845116
103.26202
104.60551
104.962906
105.04818
104.977936
105.00195
105.34599
105.788414
105.93987
105.699875
104.81925
104.17044
104.2381
103.43084
102.78215
103.17211
103.66467
103.22249
103.055885
104.031105
103.57388
103.36324
103.30599
104.33493
104.42806
104.311775
104.59606
104.86245
104.09333
103.39994
102.86319
102.802574
102.779976
102.78522
102.65778
102.88877
103.14069
103.54454
105.04152
107.8754
110.1312
111.87922
113.09864
114.03999
113.95558
113.784325
113.38063
113.78493
114.29829
114.77767
114.943954
114.9734
114.50973
114.92782
115.65846
115.90193
117.251076
119.33785
120.54906
120.81072
119.92895
119.04895
118.89284
119.31095
118.737785
117.537224
115.347786
114.08073
114.492645
115.38569
115.85273
116.164665
117.16972
117.804375
119.220474
120.365326
121.45618
121.53249
121.426865
121.588974
121.58399
121.22606
121.757744
122.604485
123.56754
124.38439
125.42386
125.99078
126.45548
126.57811
126.421616
126.482605
126.274536
126.41071
126.79894
126.932976
127.27283
127.44036
127.44444
127.10527
126.53752
126.50685
127.51453
128.85326
129.9342
130.20859
130.29015
130.62201
131.03606
131.7223
131.90933
132.11038
131.24161
131.10707
131.76689
132.69637
135.0975
137.70978
138.30144
137.94244
137.44106
136.5249
136.12582
136.12389
136.16402
136.5891
137.01923
137.68913
138.21637
138.35612
138.60573
138.77982
139.06145
138.63121
137.89774
137.48402
137.90137
139.43414
141.21735
142.62646
143.05722
143.97963
144.9725
145.5665
145.94572
145.44003
145.10052
145.20334
145.13712
145.09253
143.90623
143.52177
143.46918
144.28018
144.70824
143.76337
141.87888
140.70583
140.6648
141.32483
142.28883
142.5538
140.47057
137.92433
135.69633
135.6237
135.15547
135.7784
136.93568
138.54384
140.00496
140.37807
139.4423
138.9057
139.96826
141.12944
142.39546
143.52408
143.59802
143.4763
141.66678
140.16154
139.62997
142.2291
144.59555
146.9331
146.5483
146.40518
146.63931
147.60072
148.5858
149.23834
149.4946
148.47482
147.56526
148.17201
148.84152
149.19803
149.35135
150.05644
150.31586
149.21764
148.07431
147.32832
145.4403
145.35509
144.32988
143.22318
143.39648
143.3703
143.8638
145.9917
148.00043
148.96039
149.45192
148.75244
147.26381
147.04602
146.19522
144.74898
143.56978
143.6514
145.14975
146.57649
147.84927
147.9306
147.6656
147.15334
146.21602
145.67538
145.17863
142.25252
139.8402
138.25966
138.1674
139.14212
140.7523
140.98866
141.04762
139.62476
138.08253
136.21968
133.6741
132.02888
129.88704
129.41507
129.55704
131.46155
134.09679
136.82053
142.48468
144.5792
145.00784
143.01407
141.11252
140.70874
139.71303
137.27266
135.87785
135.74106
136.48523
135.28821
133.41249
131.65907
129.92766
130.80106
132.79324
134.57779
135.39389
135.83606
135.77051
134.69695
131.56683
129.33504
130.60147
131.93864
132.0762
130.46053
130.05154
131.59344
133.46184
135.6057
136.88081
138.87334
139.53108
140.62906
141.41351
141.93678
142.6529
142.86766
141.67955
140.98404
141.81319
141.74101
140.01575
138.27055
136.24158
133.35309
130.85649
130.16881
129.164
128.82925
129.81479
129.98415
128.67805
125.47001
124.22192
122.5365
119.77211
119.30923
118.04306
117.86768
118.41293
120.60736
120.36993
119.15907
117.097786
116.0081
115.30982
114.69705
115.53364
115.87624
116.671684
115.75474
114.08612
112.237
111.78461
109.87276
108.230354
108.07496
109.99877
112.35418
114.102234
116.3463
116.74167
117.30092
117.687035
117.837395
116.99057
114.89198
111.55942
109.156334
108.9722
108.24814
108.15567
109.76782
111.37098
112.69435
115.554276
117.12791
116.305374
114.90788
112.72036
110.93672
111.56309
113.16142
116.02821
118.6076
118.88749
117.784004
115.64888
113.66171
112.85968
111.68726
112.546585
113.74934
114.82561
113.142044
111.225235
108.88605
110.08038
112.24163
114.75723
116.10846
116.787834
118.00712
118.91388
119.137436
119.01505
118.562614
119.29461
119.78155
121.08598
122.23542
122.80731
122.200165
121.66533
120.31576
